pair,threshold,cost_bucket,trades,profit_factor,expectancy,sharpe,max_drawdown,win_rate,total_return,gross_return,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,observations,passes_trade_gate,passes_quality_gate
BTC-USD-ETH-USD,0.8,base,26,0.1691585925096473,-0.0031929296451294674,-3.406089926182308,0.08850353550664086,0.2692307692307692,-0.08013938085532646,-0.02054864642651022,0.025500000000000002,0.0204,0.006116437500000001,0.0102,0.00051,5043,False,False
BTC-USD-ETH-USD,0.8,stress,26,0.07160983090786772,-0.00486023733743716,-4.681741183970558,0.12235751598670086,0.15384615384615385,-0.11926737132708598,-0.02054864642651022,0.038250000000000006,0.0408,0.006116437500000001,0.0204,0.00051,5043,False,False
BTC-USD-SOL-USD,2.2,base,22,0.8283811413101068,-0.001875906542350437,-0.21945255675140313,0.17837289352436528,0.5454545454545454,-0.05273938368114872,-0.004444139514354184,0.021500000000000002,0.0172,0.0019210557557696106,0.0086,0.00043000000000000004,12000,False,False
BTC-USD-SOL-USD,2.2,stress,22,0.6991629940917207,-0.003537270178714074,-0.41176367725444973,0.19640564275738984,0.45454545454545453,-0.08685473764422602,-0.004444139514354184,0.03225,0.0344,0.0019210557557696106,0.0172,0.00043000000000000004,12000,False,False
ETH-USD-SOL-USD,0.8,base,22,0.4909908198666208,-0.0023257003059822118,-1.6954920572840293,0.09064126583156795,0.18181818181818182,-0.050630296745027614,-0.0019325838923270888,0.0215,0.0172,0.0022588619791666666,0.0086,0.00043000000000000004,5041,False,False
ETH-USD-SOL-USD,2.2,base,22,0.4834222856966698,-0.010285915476495783,-1.0144022182987715,0.31068067406147076,0.45454545454545453,-0.2168896537733197,-0.17206696888339923,0.021500000000000002,0.017200000000000003,0.007782986673027739,0.008600000000000002,0.00043000000000000004,12000,False,False
ETH-USD-SOL-USD,2.2,stress,22,0.4265752233378575,-0.011947279112859421,-1.1724438988659929,0.32926857525197817,0.4090909090909091,-0.24513362367363423,-0.17206696888339923,0.03225,0.03440000000000001,0.007782986673027739,0.017200000000000003,0.00043000000000000004,12000,False,False
ETH-USD-SOL-USD,0.8,stress,22,0.3352864093526363,-0.003987063942345847,-2.74479228111317,0.11879583205093236,0.09090909090909091,-0.0847919472581572,-0.0019325838923270888,0.03225,0.0344,0.0022588619791666666,0.0172,0.00043000000000000004,5041,False,False
ETH-USD-SOL-USD,1.0,base,20,0.6431836438412409,-0.0013800878982981166,-0.9172597793074851,0.07208577365996705,0.2,-0.027989474392712155,0.017337790299066125,0.0195,0.015600000000000001,0.0022588619791666666,0.0078000000000000005,0.00039000000000000005,5041,False,False
ETH-USD-SOL-USD,1.0,stress,20,0.4213900749441673,-0.0030375878982981165,-1.9167923217897784,0.09469857580585839,0.1,-0.05976482668086247,0.017337790299066125,0.029249999999999998,0.031200000000000002,0.0022588619791666666,0.015600000000000001,0.00039000000000000005,5041,False,False
BTC-USD-ETH-USD,1.0,base,20,0.2113879230583232,-0.003175823524674577,-2.647614962248849,0.07174553325422732,0.35,-0.06201096975245468,-0.014478470584332714,0.0195,0.015600000000000001,0.006115114583333334,0.0078000000000000005,0.00039000000000000005,5043,False,False
BTC-USD-ETH-USD,1.0,stress,20,0.09077982026183053,-0.004833323524674578,-3.7262004873613592,0.09492144071634256,0.2,-0.09267310172729637,-0.014478470584332714,0.029250000000000005,0.031200000000000002,0.006115114583333334,0.015600000000000001,0.00039000000000000005,5043,False,False
ETH-USD-LINK-USD,1.0,base,19,0.6361780234325515,-0.002257296657232252,-1.6350410931404828,0.10750576992621326,0.2631578947368421,-0.04486297620593005,-0.004016891623221941,0.018500000000000003,0.0148,0.0006876976147877024,0.0074,0.00037,1000,False,False
ETH-USD-LINK-USD,1.0,stress,19,0.4820400682039362,-0.003912559815126987,-2.7668607509894185,0.1264735721380539,0.15789473684210525,-0.07457480642429093,-0.004016891623221941,0.027750000000000004,0.0296,0.0006876976147877024,0.0148,0.00037,1000,False,False
ETH-USD-SOL-USD,1.4,base,18,0.9528349941114854,-0.0001824842628244005,-0.108976533211399,0.06278465807567296,0.2777777777777778,-0.004065818201136606,0.03776181278834323,0.017499999999999998,0.014000000000000002,0.0022588619791666666,0.007000000000000001,0.00035000000000000005,5041,False,False
ETH-USD-SOL-USD,1.2,base,18,0.8521635603507598,-0.0005793511279046135,-0.3473210394978351,0.06335456438737297,0.2777777777777778,-0.011149035603449153,0.030374849825254957,0.017499999999999998,0.014000000000000002,0.0022588619791666666,0.007000000000000001,0.00035000000000000005,5041,False,False
ETH-USD-SOL-USD,1.4,stress,18,0.6365541442362626,-0.0018352620406021786,-1.0434292853833322,0.08140590004004089,0.2777777777777778,-0.03333763299104531,0.03776181278834323,0.026250000000000002,0.028000000000000004,0.0022588619791666666,0.014000000000000002,0.00035000000000000005,5041,False,False
BTC-USD-SOL-USD,1.4,base,18,0.5880449325338267,-0.0025443288164580936,-1.3562751825028307,0.08582731126255666,0.3333333333333333,-0.045711322027606416,-0.0012909829013952878,0.017499999999999998,0.014000000000000002,0.006633726562500001,0.007000000000000001,0.00035000000000000005,5041,False,False
BTC-USD-SOL-USD,1.0,base,18,0.5715863964538527,-0.0027358620204382816,-1.4576906312447002,0.08699500062286734,0.3333333333333333,-0.04899658192634038,-0.004728203633268757,0.017499999999999998,0.014000000000000002,0.006633726562500001,0.007000000000000001,0.00035000000000000005,5041,False,False
BTC-USD-SOL-USD,1.2,base,18,0.5682220234836023,-0.0027675109497698573,-1.4740433792252317,0.08890161731344116,0.3333333333333333,-0.0495388509915109,-0.005295029105492066,0.017499999999999998,0.014000000000000002,0.006633726562500001,0.007000000000000001,0.00035000000000000005,5041,False,False
ETH-USD-SOL-USD,1.2,stress,18,0.5630229348614726,-0.0022321289056823914,-1.2770018212661454,0.08466439090399447,0.2222222222222222,-0.04020817814516675,0.030374849825254957,0.026250000000000002,0.028000000000000004,0.0022588619791666666,0.014000000000000002,0.00035000000000000005,5041,False,False
BTC-USD-SOL-USD,1.4,stress,18,0.42207242360364416,-0.004197106594235871,-2.1648433504762346,0.10578899538056097,0.3333333333333333,-0.07374621930266223,-0.0012909829013952878,0.026250000000000002,0.028000000000000004,0.006633726562500001,0.014000000000000002,0.00035000000000000005,5041,False,False
BTC-USD-SOL-USD,1.0,stress,18,0.4139706507062293,-0.00438863979821606,-2.261883038381188,0.10886808866944031,0.2777777777777778,-0.07693564750831972,-0.004728203633268757,0.026250000000000002,0.028000000000000004,0.006633726562500001,0.014000000000000002,0.00035000000000000005,5041,False,False
BTC-USD-SOL-USD,1.2,stress,18,0.4102885440431136,-0.0044202887275476355,-2.2768922058354235,0.10937669051459975,0.3333333333333333,-0.07746247437526388,-0.005295029105492066,0.026250000000000002,0.028000000000000004,0.006633726562500001,0.014000000000000002,0.00035000000000000005,5041,False,False
BTC-USD-ETH-USD,1.4,base,18,0.16973164384156522,-0.0036615903659467483,-2.7400072450667983,0.07381385583532231,0.3333333333333333,-0.06425464123709801,-0.02118877750725845,0.017499999999999998,0.014000000000000002,0.006115114583333334,0.007000000000000001,0.00035000000000000005,5043,False,False
BTC-USD-ETH-USD,1.2,base,18,0.16148464550871613,-0.0037288495819641863,-2.7790070686678825,0.07446635695735888,0.3333333333333333,-0.06539069126518082,-0.02237307406219957,0.017499999999999998,0.014000000000000002,0.006115114583333334,0.007000000000000001,0.00035000000000000005,5043,False,False
BTC-USD-ETH-USD,1.2,stress,18,0.06613621197584599,-0.005381627359741963,-3.7169459489969134,0.09510988101641626,0.16666666666666666,-0.09286201013886108,-0.02237307406219957,0.026250000000000002,0.028000000000000004,0.006115114583333334,0.014000000000000002,0.00035000000000000005,5043,False,False
BTC-USD-ETH-USD,1.4,stress,18,0.059338407483739516,-0.005314368143724526,-3.693271676841723,0.09400708009838055,0.16666666666666666,-0.09175646971244156,-0.02118877750725845,0.026250000000000002,0.028000000000000004,0.006115114583333334,0.014000000000000002,0.00035000000000000005,5043,False,False
BTC-USD-SOL-USD,1.6,base,16,0.5926805637370125,-0.002414707641791759,-1.1537408271263974,0.08460393145474855,0.375,-0.0388357480613134,0.0014318583425718678,0.0155,0.012400000000000001,0.006633726562500001,0.006200000000000001,0.00031000000000000005,5041,False,False
BTC-USD-SOL-USD,1.6,stress,16,0.41456054968045364,-0.004061582641791759,-1.8942733190118783,0.10517358295121837,0.375,-0.06387719856283414,0.0014318583425718678,0.02325,0.024800000000000003,0.006633726562500001,0.012400000000000001,0.00031000000000000005,5041,False,False
BTC-USD-ETH-USD,1.6,base,16,0.1670557666500037,-0.004093682219880082,-2.748177437433262,0.0736147160615707,0.25,-0.06386256664134882,-0.025125730917215816,0.0155,0.012400000000000001,0.006115114583333334,0.006200000000000001,0.00031000000000000005,5043,False,False
BTC-USD-ETH-USD,1.6,stress,16,0.08856455992232676,-0.005740557219880082,-3.6176962076138794,0.09078034676703017,0.125,-0.08826880035781592,-0.025125730917215816,0.02325,0.024800000000000003,0.006115114583333334,0.012400000000000001,0.00031000000000000005,5043,False,False
ETH-USD-SOL-USD,1.6,base,15,0.9565270516820726,-0.0001848420102048128,-0.09208767348017231,0.05813659109849501,0.26666666666666666,-0.0035539785065995533,0.03140128986167756,0.0145,0.011600000000000001,0.0022588619791666666,0.0058000000000000005,0.00029,5041,False,False
ETH-USD-SOL-USD,1.6,stress,15,0.6640548108145443,-0.001828175343538146,-0.8727108329014419,0.07494889808879734,0.26666666666666666,-0.027884687290059773,0.03140128986167756,0.021750000000000002,0.023200000000000002,0.0022588619791666666,0.011600000000000001,0.00029,5041,False,False
BTC-USD-ETH-USD,1.8,base,15,0.18079946237589106,-0.0035005638138678463,-2.2193753365071083,0.06446164963860951,0.26666666666666666,-0.05161540135640463,-0.014569130271935626,0.0145,0.011600000000000001,0.006115114583333334,0.0058000000000000005,0.00029,5043,False,False
BTC-USD-ETH-USD,1.8,stress,15,0.09863447386681568,-0.00514389714720118,-3.0836058058127396,0.08250749267009239,0.06666666666666667,-0.07476106970877838,-0.014569130271935626,0.021750000000000002,0.023200000000000002,0.006115114583333334,0.011600000000000001,0.00029,5043,False,False
ETH-USD-LINK-USD,1.2,base,13,0.9072360110792496,-0.0005813086002791479,-0.2892044785050612,0.0811328642900822,0.3076923076923077,-0.01048918311194258,0.018149444881595755,0.0125,0.01,0.0006876976147877024,0.005,0.00025,1000,False,False
ETH-USD-LINK-USD,1.2,stress,13,0.7060219768508095,-0.0022159239848945325,-1.0825022008223177,0.09050275763517339,0.23076923076923078,-0.03140377502632319,0.018149444881595755,0.01875,0.02,0.0006876976147877024,0.01,0.00025,1000,False,False
BTC-USD-SOL-USD,1.8,base,13,0.633193509993919,-0.0025203540299133654,-0.9735890400150939,0.08033205764634094,0.3076923076923077,-0.03318577612069251,0.0006417328806094247,0.0125,0.01,0.006633726562500001,0.005,0.00025,5041,False,False
BTC-USD-SOL-USD,1.8,stress,13,0.4794974510641322,-0.00415496941452875,-1.5689730317927615,0.09785445696353112,0.3076923076923077,-0.053557403365706246,0.0006417328806094247,0.018750000000000003,0.02,0.006633726562500001,0.01,0.00025,5041,False,False
SOL-USD-LINK-USD,0.8,base,13,0.2126834517791,-0.006665383475741553,-4.677975169058431,0.12082901444301357,0.15384615384615385,-0.0843831993677121,-0.057698745512739236,0.0125,0.010000000000000002,0.0008760161077470225,0.005000000000000001,0.00025000000000000006,1000,False,False
SOL-USD-LINK-USD,1.0,base,13,0.18574047884315997,-0.007455475168139352,-5.242082063695331,0.1298088978606116,0.07692307692307693,-0.09373534162439023,-0.06732771784800118,0.0125,0.010000000000000002,0.0008760161077470225,0.005000000000000001,0.00025000000000000006,1000,False,False
SOL-USD-LINK-USD,0.8,stress,13,0.161272200131764,-0.008299998860356936,-5.61309301074941,0.137212142003865,0.07692307692307693,-0.10374103323573991,-0.057698745512739236,0.018750000000000003,0.020000000000000004,0.0008760161077470225,0.010000000000000002,0.00025000000000000006,1000,False,False
SOL-USD-LINK-USD,1.0,stress,13,0.14727004534435936,-0.009090090552754738,-6.1649783927741995,0.14602167264737054,0.07692307692307693,-0.11289232200163091,-0.06732771784800118,0.018750000000000003,0.020000000000000004,0.0008760161077470225,0.010000000000000002,0.00025000000000000006,1000,False,False
ETH-USD-SOL-USD,2.0,base,12,0.8697301212110181,-0.0006575081709181805,-0.2613204015547756,0.06034586210872112,0.16666666666666666,-0.008644639359877693,0.01932309454200465,0.0115,0.0092,0.0022563541666666665,0.0046,0.00023000000000000003,5041,False,False
ETH-USD-SOL-USD,1.8,base,12,0.8622750374937441,-0.0007144310652482314,-0.2841939370407873,0.062031578659102325,0.25,-0.009320194956686567,0.018627058210316294,0.0115,0.0092,0.0022563541666666665,0.0046,0.00023000000000000003,5041,False,False
ETH-USD-SOL-USD,2.2,base,12,0.8422805302594351,-0.000821996943672069,-0.3262407972028411,0.06220085854685872,0.16666666666666666,-0.010601700568636852,0.017313072257745032,0.0115,0.0092,0.0022563541666666665,0.0046,0.00023000000000000003,5041,False,False
ETH-USD-SOL-USD,2.0,stress,12,0.6423220159468124,-0.0022866748375848472,-0.8742134592310417,0.07401281747738352,0.16666666666666666,-0.027899868032266517,0.01932309454200465,0.01725,0.0184,0.0022563541666666665,0.0092,0.00023000000000000003,5041,False,False
ETH-USD-SOL-USD,1.8,stress,12,0.6389137867440566,-0.002343597731914899,-0.8972668565800146,0.07464841459804637,0.16666666666666666,-0.02856125939923959,0.018627058210316294,0.01725,0.0184,0.0022563541666666665,0.0092,0.00023000000000000003,5041,False,False
ETH-USD-SOL-USD,2.2,stress,12,0.6262102107833887,-0.0024511636103387367,-0.9349763030167119,0.07584240512440926,0.16666666666666666,-0.029820566748933297,0.017313072257745032,0.01725,0.0184,0.0022563541666666665,0.0092,0.00023000000000000003,5041,False,False
ETHUSDT-SOLUSDT,1.0,base,11,1.660807008870358,0.0014492434771947859,2.059171333205291,0.02221332059026304,0.09090909090909091,0.015802688598867576,0.04407068074371234,0.010500000000000002,0.008400000000000001,0.004120833333333334,0.004200000000000001,0.00021,1000,False,False
ETHUSDT-SOLUSDT,0.8,base,11,1.5291327162110087,0.0012603910688893233,1.781484690363723,0.023526404135325054,0.09090909090909091,0.01369189274603988,0.041947015070573634,0.010500000000000002,0.008400000000000001,0.004162500000000001,0.004200000000000001,0.00021,1000,False,False
BTCUSDT-SOLUSDT,0.8,base,11,1.4738003986960748,0.0009191622373559186,1.209669405055321,0.02433009753031556,0.18181818181818182,0.009853010124053041,0.037990921712485415,0.010499999999999999,0.008400000000000001,0.004162500000000001,0.004200000000000001,0.00021,1000,False,False
BTCUSDT-SOLUSDT,1.0,base,11,1.3213459143876585,0.0007157728195723197,0.9314639688664847,0.02643518895204621,0.18181818181818182,0.0075892096601533066,0.03567122987337901,0.010499999999999999,0.008400000000000001,0.004162500000000001,0.004200000000000001,0.00021,1000,False,False
BTC-USD-SOL-USD,2.0,base,11,0.7907833630018254,-0.0015204158950349498,-0.4982249429355032,0.06969123233484849,0.36363636363636365,-0.017548037802596506,0.01231680023049031,0.0105,0.008400000000000001,0.006633726562500001,0.004200000000000001,0.00021000000000000004,5041,False,False
BTC-USD-SOL-USD,2.2,base,11,0.7677273288199676,-0.0017335645200255516,-0.569249673083985,0.06969123233484631,0.36363636363636365,-0.019844874029514625,0.00991610342590743,0.0105,0.008400000000000001,0.006601039062500001,0.004200000000000001,0.00021000000000000004,5041,False,False
ETHUSDT-SOLUSDT,1.0,stress,11,0.7665303927751218,-0.0009227262197749123,-1.2063252675661242,0.04092776348255267,0.09090909090909091,-0.010405654052615287,0.04407068074371234,0.015750000000000004,0.016800000000000002,0.012362500000000004,0.008400000000000001,0.00021,1000,False,False
ETHUSDT-SOLUSDT,0.8,stress,11,0.7302371975861027,-0.001119154385656133,-1.4525831675012526,0.041925452731198,0.09090909090909091,-0.012546082175471929,0.041947015070573634,0.015750000000000004,0.016800000000000002,0.012487500000000004,0.008400000000000001,0.00021,1000,False,False
ETH-USD-LINK-USD,1.4,base,11,0.6705507500206782,-0.002341307790105995,-0.98948892393265,0.09403034435434528,0.2727272727272727,-0.02831054027447666,-0.004640173084070054,0.010499999999999999,0.008400000000000001,0.0006876976147877024,0.004200000000000001,0.00021000000000000004,1000,False,False
BTC-USD-SOL-USD,2.0,stress,11,0.621626484482959,-0.0031431431677622214,-1.0118880713802236,0.08353361493682623,0.2727272727272727,-0.03496346966880193,0.01231680023049031,0.01575,0.016800000000000002,0.006633726562500001,0.008400000000000001,0.00021000000000000004,5041,False,False
BTC-USD-SOL-USD,2.2,stress,11,0.605294899212839,-0.0033562917927528247,-1.0830938099840808,0.08360773708071817,0.2727272727272727,-0.03721883485466204,0.00991610342590743,0.01575,0.016800000000000002,0.006601039062500001,0.008400000000000001,0.00021000000000000004,5041,False,False
BTCUSDT-SOLUSDT,0.8,stress,11,0.5936340525544952,-0.0014603832171895376,-1.8029914406098244,0.042165248049425515,0.09090909090909091,-0.016278182846713563,0.037990921712485415,0.01575,0.016800000000000002,0.012487500000000004,0.008400000000000001,0.00021,1000,False,False
BTCUSDT-SOLUSDT,1.0,stress,11,0.5669764968902131,-0.0016637726349731355,-2.0189057416227123,0.044233842778524254,0.09090909090909091,-0.018488651516300525,0.03567122987337901,0.01575,0.016800000000000002,0.012487500000000004,0.008400000000000001,0.00021,1000,False,False
ETH-USD-LINK-USD,1.6,base,11,0.5329141278118237,-0.0040635131289779546,-1.7169458823843073,0.09964061477348578,0.2727272727272727,-0.04654737825542832,-0.023317186168767545,0.010499999999999999,0.008400000000000001,0.0006873702785586745,0.004200000000000001,0.00021000000000000004,1000,False,False
ETH-USD-LINK-USD,1.4,stress,11,0.5252651393944431,-0.0039640350628332675,-1.6513722283588612,0.10174155971695943,0.18181818181818182,-0.0455855975829873,-0.004640173084070054,0.01575,0.016800000000000002,0.0006876976147877024,0.008400000000000001,0.00021000000000000004,1000,False,False
ETH-USD-LINK-USD,1.8,base,11,0.4764099477983639,-0.0050213798802378916,-2.1200916933826957,0.10842246743834294,0.2727272727272727,-0.0565454337279796,-0.03355392521571654,0.010499999999999999,0.008400000000000001,0.0006872066104441605,0.004200000000000001,0.00021000000000000004,1000,False,False
ETH-USD-LINK-USD,1.6,stress,11,0.42771775078643437,-0.0056862404017052285,-2.367136486229678,0.11489741029383856,0.2727272727272727,-0.0635014378491564,-0.023317186168767545,0.01575,0.016800000000000002,0.0006873702785586745,0.008400000000000001,0.00021000000000000004,1000,False,False
ETH-USD-LINK-USD,1.8,stress,11,0.3863193527543557,-0.0066441071529651655,-2.7621724829247514,0.12353398541684311,0.2727272727272727,-0.07332544570728317,-0.03355392521571654,0.01575,0.016800000000000002,0.0006872066104441605,0.008400000000000001,0.00021000000000000004,1000,False,False
ETH-USD-LINK-USD,2.0,base,11,0.3489609898538143,-0.006779710784041316,-2.830612514621955,0.12556180537841147,0.2727272727272727,-0.0746820354837211,-0.05206747040383897,0.010499999999999999,0.008400000000000001,0.0006872066104441605,0.004200000000000001,0.00021000000000000004,1000,False,False
ETH-USD-LINK-USD,2.0,stress,11,0.2787632753516167,-0.00840243805676859,-3.427036861134888,0.140428162502569,0.2727272727272727,-0.09118740927526403,-0.05206747040383897,0.01575,0.016800000000000002,0.0006872066104441605,0.008400000000000001,0.00021000000000000004,1000,False,False
BTC-USD-ETH-USD,2.0,base,11,0.23512370971851934,-0.003928291524612657,-1.824429135611856,0.0575139503780659,0.36363636363636365,-0.04275783685165502,-0.01415787488133402,0.0105,0.008400000000000001,0.006115114583333334,0.004200000000000001,0.00021000000000000004,5043,False,False
DOGE-USD-XRP-USD,0.8,base,11,0.23090771598259355,-0.008251985761140748,-3.4196671546097437,0.10050065123130206,0.18181818181818182,-0.08961875939609298,-0.0670837367163506,0.010499999999999999,0.008400000000000001,0.0009598873095302451,0.004200000000000001,0.00021,1000,False,False
BTC-USD-ETH-USD,2.2,base,11,0.18774213745780016,-0.004399241200393187,-2.035428489280404,0.0601533414957723,0.2727272727272727,-0.04770753765873037,-0.01925177463242156,0.0105,0.008400000000000001,0.006115114583333334,0.004200000000000001,0.00021000000000000004,5043,False,False
DOGE-USD-XRP-USD,0.8,stress,11,0.18005559613902175,-0.00987471303386802,-3.9849531579032873,0.11581571980138906,0.18181818181818182,-0.10588059940607031,-0.0670837367163506,0.015750000000000004,0.016800000000000002,0.0009598873095302451,0.008400000000000001,0.00021,1000,False,False
BTC-USD-ETH-USD,2.0,stress,11,0.13008296700977484,-0.005551018797339929,-2.4662711227124956,0.07025460352302129,0.18181818181818182,-0.05973579004726837,-0.01415787488133402,0.01575,0.016800000000000002,0.006115114583333334,0.008400000000000001,0.00021000000000000004,5043,False,False
BTC-USD-AVAX-USD,1.2,base,11,0.12576590729693643,-0.0066069731957375845,-4.01086516316712,0.0743342204093187,0.09090909090909091,-0.07143756497598464,-0.049020220102429124,0.010500000000000002,0.008400000000000001,0.0004938880208333333,0.004200000000000001,0.00021,1000,False,False
BTC-USD-AVAX-USD,0.8,base,11,0.11106077435819915,-0.006781500436399401,-3.8783526000978794,0.07892667262402372,0.09090909090909091,-0.07338979047840843,-0.051015914352679714,0.010499999999999999,0.008400000000000001,0.0005058854166666666,0.004200000000000001,0.00021,1000,False,False
BTC-USD-AVAX-USD,1.0,base,11,0.10515272560140818,-0.007210125201427429,-4.12185919658638,0.08326070417227148,0.09090909090909091,-0.07774987535073397,-0.055479722983647894,0.010499999999999999,0.008400000000000001,0.0005058854166666666,0.004200000000000001,0.00021,1000,False,False
BTC-USD-ETH-USD,2.2,stress,11,0.10186712902931994,-0.006021968473120461,-2.6591913383325205,0.0729051384192883,0.18181818181818182,-0.06460039789847782,-0.01925177463242156,0.01575,0.016800000000000002,0.006115114583333334,0.008400000000000001,0.00021000000000000004,5043,False,False
SOL-USD-LINK-USD,1.2,base,11,0.09985554940879662,-0.009771105065230932,-5.7945212524487975,0.1389603115288874,0.18181818181818182,-0.1032661248757285,-0.08121458742219512,0.010499999999999999,0.008400000000000001,0.0008760161077470225,0.004200000000000001,0.00021,1000,False,False
BTC-USD-AVAX-USD,1.2,stress,11,0.0881848280552034,-0.008229700468464857,-4.8756827869865615,0.09077769255700152,0.09090909090909091,-0.0879324931394232,-0.049020220102429124,0.01575,0.016800000000000002,0.0004938880208333333,0.008400000000000001,0.00021,1000,False,False
BTC-USD-AVAX-USD,0.8,stress,11,0.07614761224777562,-0.008404227709126676,-4.711996015261895,0.09296967261339653,0.09090909090909091,-0.08984433724745844,-0.051015914352679714,0.01575,0.016800000000000002,0.0005058854166666666,0.008400000000000001,0.00021,1000,False,False
SOL-USD-LINK-USD,1.2,stress,11,0.07438005465218676,-0.011393832337958204,-6.515323668384996,0.15212616724658076,0.09090909090909091,-0.11923363518933894,-0.08121458742219512,0.01575,0.016800000000000002,0.0008760161077470225,0.008400000000000001,0.00021,1000,False,False
BTC-USD-AVAX-USD,1.0,stress,11,0.07272117394775104,-0.008832852474154705,-4.948720197749061,0.09723876758020429,0.09090909090909091,-0.09412814214521092,-0.055479722983647894,0.01575,0.016800000000000002,0.0005058854166666666,0.008400000000000001,0.00021,1000,False,False
BTCUSDT-ETHUSDT,1.0,base,11,0.014630005386029075,-0.002946702864187652,-5.594440569054904,0.034303852792567764,0.09090909090909091,-0.03203701468897657,-0.005054833211836418,0.010499999999999999,0.008400000000000001,0.004162500000000001,0.004200000000000001,0.00021,1000,False,False
BTCUSDT-ETHUSDT,0.8,base,11,0.002197827174997308,-0.0028298130182863395,-5.4822747543461166,0.03423730338343998,0.09090909090909091,-0.030785918013204405,-0.003774721241056267,0.010499999999999999,0.008400000000000001,0.004162500000000001,0.004200000000000001,0.00021,1000,False,False
BTCUSDT-ETHUSDT,1.0,stress,11,0.0,-0.005326248318733107,-8.743408917758627,0.057228417808093575,0.0,-0.05709281073777184,-0.005054833211836418,0.01575,0.016800000000000002,0.012487500000000004,0.008400000000000001,0.00021,1000,False,False
BTCUSDT-ETHUSDT,0.8,stress,11,0.0,-0.005209358472831795,-8.784550120715215,0.0560056064274485,0.0,-0.05586982346948666,-0.003774721241056267,0.01575,0.016800000000000002,0.012487500000000004,0.008400000000000001,0.00021,1000,False,False
BTCUSDT-SOLUSDT,1.2,base,9,1.7311244665932815,0.0015192601448304754,1.6235218167799508,0.020958367934274857,0.2222222222222222,0.01345229331095621,0.03703785559699413,0.0085,0.0068000000000000005,0.004120833333333334,0.0034000000000000002,0.00017,1000,False,False
BTCUSDT-SOLUSDT,1.2,stress,9,0.7265622462699276,-0.0010020361514658214,-1.0091421882618192,0.036340379653643784,0.1111111111111111,-0.009324505458121801,0.03703785559699413,0.012750000000000001,0.013600000000000001,0.012362500000000004,0.0068000000000000005,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.0,base,9,0.1741726652624227,-0.009855140881977809,-3.3540774835017233,0.09861048636470593,0.1111111111111111,-0.08770572784298192,-0.06928695223239634,0.0085,0.0068000000000000005,0.0009598873095302451,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-LTC-USD,0.8,base,9,0.14677912994137582,-0.019511734091270667,-6.329357004202863,0.1745654684056235,0.1111111111111111,-0.16390660120372003,-0.14691768431563168,0.0085,0.0068000000000000005,0.001070604898907082,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.2,base,9,0.14417030353148505,-0.010696022032636683,-3.6281790774278844,0.10542541096770727,0.1111111111111111,-0.09460309749999773,-0.07630397522836796,0.0085,0.0068000000000000005,0.0009598873095302451,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.0,stress,9,0.14154173584660196,-0.011460696437533363,-3.811872147404126,0.11091800961223582,0.1111111111111111,-0.10092785618649525,-0.06928695223239634,0.01275,0.013600000000000001,0.0009598873095302451,0.0068000000000000005,0.00017,1000,False,False
DOGE-USD-LTC-USD,0.8,stress,9,0.13043875157226684,-0.021117289646826222,-6.697227150473366,0.18167068361737432,0.1111111111111111,-0.17603490675222278,-0.14691768431563168,0.012750000000000001,0.013600000000000001,0.001070604898907082,0.0068000000000000005,0.00017,1000,False,False
SOL-USD-LINK-USD,1.4,base,9,0.12979294965642973,-0.00957986995562248,-4.676208143316623,0.11918437306061637,0.2222222222222222,-0.0839759410769636,-0.06562999006792769,0.0085,0.0068000000000000005,0.0008722255010645291,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.2,stress,9,0.11591704376268494,-0.012301577588192237,-4.068463709063047,0.11765427485800878,0.1111111111111111,-0.10773981335275418,-0.07630397522836796,0.01275,0.013600000000000001,0.0009598873095302451,0.0068000000000000005,0.00017,1000,False,False
SOL-USD-LINK-USD,1.4,stress,9,0.09094549716109315,-0.011185425511178036,-5.29737791932346,0.12967957173980513,0.1111111111111111,-0.09720295294512327,-0.06562999006792769,0.012750000000000001,0.013600000000000001,0.0008722255010645291,0.0068000000000000005,0.00017,1000,False,False
BTCUSDT-ETHUSDT,1.2,base,9,0.0034127567386469113,-0.0031536344008070306,-4.939495026017848,0.03140461514250015,0.1111111111111111,-0.02812478465552115,-0.005502829187175151,0.0085,0.0068000000000000005,0.004120833333333334,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.4,base,9,0.0,-0.01325611904664817,-4.48496538723225,0.12581867307675584,0.0,-0.11524307159693314,-0.09734416618424557,0.0085,0.0068000000000000005,0.0009598873095302451,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.4,stress,9,0.0,-0.014861674602203723,-4.892729668451681,0.13778118980520307,0.0,-0.128092884009414,-0.09734416618424557,0.01275,0.013600000000000001,0.0009598873095302451,0.0068000000000000005,0.00017,1000,False,False
