regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
bull,GMM Regime Model,168,41,0.00848268988860433,-0.9547313044024662,0.03922448309455555,-0.0016874278033573442,-0.0032466825623476137,0.0012673906884168584,0.17875000000000002,0.1716,0.045527529489358155,0.0858,0.00286,0.8280054644808743,210,168,0
bull,Dynamic Threshold Model,168,40,0.0,-2.6442288314794924,0.05333805355137548,-0.01462168903636979,-0.017956135337796386,0.0019599810351315083,0.5750000000000001,0.552,0.04698916684363928,0.276,0.009200000000000002,0.9619252873563218,536,168,0
bull,HMM Regime Model,168,38,0.0,-2.6545125250353445,0.03922448309455555,-0.0052701995124210255,-0.0068047236296732705,0.00129379022234688,0.18000000000000002,0.1728,0.04528133309899901,0.0864,0.00288,0.8640874600638977,212,168,0
bull,Classic ZScore Mean Reversion,168,37,0.0,-3.210150398289083,0.0545171162627806,-0.01462168903636979,-0.01614450249198407,0.0019343012253745795,0.42000000000000004,0.4032,0.046631753813991615,0.2016,0.006720000000000001,0.9580938697318008,410,168,0
bull,Regime Filtered Stat-Arb,168,37,0.0,-3.210150398289083,0.0545171162627806,-0.01462168903636979,-0.01614450249198407,0.0019343012253745795,0.42000000000000004,0.4032,0.046631753813991615,0.2016,0.006720000000000001,0.9580938697318008,410,168,0
bull,ZScore + Copula,168,37,0.0,-3.210150398289083,0.0545171162627806,-0.01462168903636979,-0.01614450249198407,0.0019343012253745795,0.42000000000000004,0.4032,0.046631753813991615,0.2016,0.006720000000000001,0.9580938697318008,410,168,0
bull,KMeans Regime Model,168,36,0.0,-0.878325240015309,0.039224483094555514,-0.002475947579997473,-0.004011180594158559,0.0012612953031918006,0.14875000000000002,0.1428,0.04569358567165657,0.0714,0.00238,0.9486842105263158,184,168,0
bull,Hurst + Half-Life,168,23,inf,0.0,0.0,0.0,0.0,0.0,0.12875,0.12360000000000002,0.04001394401674797,0.06180000000000001,0.00206,0.0,132,168,0
bull,Hurst Filter,168,23,inf,0.0,0.0,0.0,0.0,0.0,0.12875,0.12360000000000002,0.04001394401674797,0.06180000000000001,0.00206,0.0,132,168,0
bull,Weighted Voting Model,168,20,inf,0.0,0.0,0.0,0.0,0.0,0.11625,0.1116,0.0037301348439232754,0.0558,0.00186,0.0,118,168,0
bull,Feature Importance Model,168,10,inf,0.0,0.0,0.0,0.0,0.0,0.03375,0.032400000000000005,0.03336829837039652,0.016200000000000003,0.0005400000000000001,0.0,34,168,0
bull,Risk Adjusted Ranking,168,2,inf,0.0,0.0,0.0,0.0,0.0,0.00125,0.0012000000000000001,0.0,0.0006000000000000001,2e-05,0.0,2,168,0
