regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
bull,ECM Leadership,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,Feature Importance Model,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,GMM Regime Model,4,0,inf,2.365178270003317,0.13595672836897102,-0.11076582110621658,-0.11231291397737758,0.0014357362396827389,0.0025,0.0024000000000000002,0.0006321182058252777,0.0012000000000000001,4e-05,0.723794760135375,4,4,0
bull,HMM Regime Model,4,0,inf,2.66237582894545,0.13595672836897096,-0.11017969939307559,-0.11172699782313095,0.0014354427917924184,0.0025,0.0024000000000000002,0.000628302495787271,0.0012000000000000001,4e-05,0.7194844153077888,4,4,0
bull,Hurst + Half-Life,4,0,inf,-1.3114696723339745,0.12298933251870368,-0.07782181329107629,-0.08119195288046988,0.0033701395893935837,0.00875,0.008400000000000001,0.0005288178978884506,0.004200000000000001,0.00014000000000000001,0.49965682910089226,8,4,0
bull,Hurst Filter,4,0,inf,-1.3114696723339745,0.12298933251870368,-0.07782181329107629,-0.08119195288046988,0.0033701395893935837,0.00875,0.008400000000000001,0.0005288178978884506,0.004200000000000001,0.00014000000000000001,0.49965682910089226,8,4,0
bull,KMeans Regime Model,4,0,inf,1.141168569149405,0.1411959245960803,-0.10938185267176037,-0.11096788014113962,0.0014735253139133153,0.0025,0.0024000000000000002,0.0007737827168251563,0.0012000000000000001,4e-05,0.9565533808250302,4,4,0
bull,Leader/Follower Prediction,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,Pair Ranking Strategy,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,Portfolio Rotation,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
